label,kind,n_prompt,n_gen,target,weights_id,max_context,prefill_chunk,mtp_draft_tokens,proposal_head,decode_path,kv_cache,kv_payload_bytes,load_host_to_device_bytes,weights_capacity_bytes,sequence_capacity_bytes,workspace_capacity_bytes,workspace_general_capacity_bytes,vision_handoff_capacity_bytes,cuda_graph_allowance_bytes,workspace_peak_bytes,workspace_allocator_peak_bytes,spec_rounds,spec_fallback_steps,spec_acceptance_rate,repetitions,prefill_tok_s_mean,prefill_tok_s_stddev,decode_output_tok_s_mean,decode_output_tok_s_stddev,decode_engine_tok_s_mean,decode_engine_tok_s_stddev,prepare_seconds_mean,prefill_seconds_mean,decode_seconds_mean,total_seconds_mean
pp512,pp,512,0,qwen3_6_35b_a3b,groupwise-int,512,1024,0,full,cuda_graph,bf16,10485760,21038461952,21038469632,143362048,54726656,54726656,,12582912,54726656,54726656,0,0,,1,13562.97067,0,,,,,3.258e-05,0.037749842,,0.037877852
tg8,tg,0,8,qwen3_6_35b_a3b,groupwise-int,512,1024,0,full,cuda_graph,bf16,10485760,21038461952,21038469632,143362048,54726656,54726656,,12582912,54726656,54726656,0,0,,1,,,379.2217393,0,379.2217393,0,3.5e-06,,0.021095837,0.02589861
